DATA;FORNECEDOR;DESTINO;ESTADO/MUNICIPIO;TIPO;QUANTIDADE;VALOR;DESTINATARIO;UF;DATA DE ENTREGA
26/06/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde (MATA DO SÃO JOÃO);BA;01/07/2020
26/06/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;20;965800,00;Secretaria Municipal de Saúde (SERRINHA);BA;01/07/2020
04/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;10;600000,00;Secretaria Municipal de Saúde (ITABUNA);BA;07/07/2020
04/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;5;100000,00;Secretaria Municipal de Saúde (ITABUNA);BA;07/07/2020
07/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;5;300000,00;Juazeiro - Pró-Mater;BA;13/07/2020
07/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;5;241450,00;Juazeiro - Pró-Mater;BA;13/07/2020
07/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;3;180000,00;Paulo Afonso - Nair Alves;BA;14/07/2020
07/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;4;193160,00;Paulo Afonso - Nair Alves;BA;14/07/2020
07/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;5;300000,00;SALVADOR - HOSPITAL DA SAGRADA FAMILIA;BA;13/07/2020
07/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;5;241450,00;SALVADOR - HOSPITAL DA SAGRADA FAMILIA;BA;13/07/2020
07/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;10;600000,00;SALVADOR - HOSPITAL DE SALVADOR;BA;13/07/2020
07/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;10;482900,00;SALVADOR - HOSPITAL DE SALVADOR;BA;13/07/2020
07/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;10;600000,00;SALVADOR - Pronto ATENDIMENTO;BA;13/07/2020
07/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;10;482900,00;SALVADOR - Pronto ATENDIMENTO;BA;13/07/2020
07/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;3;180000,00;Senhor do Bonfim - Hospital de Sr. do Bonfim;BA;13/07/2020
07/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;4;193160,00;Senhor do Bonfim - Hospital de Sr. do Bonfim;BA;13/07/2020
07/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;5;300000,00;Vitória da Conquista - Hospital das Clínicas de Conquista;BA;12/07/2020
07/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;5;241450,00;Vitória da Conquista - Hospital das Clínicas de Conquista;BA;12/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;30;1448700,00;Bahia - Secretaria Estadual de Saúde;BA;17/07/2020
10/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;17;1020000,00;Bahia - Secretaria Estadual de Saúde;BA;17/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;1;48290,00;ABAIRA - Secretaria Municipal de Saúde;BA;16/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;BARRA DO CHOÇA - Secretaria Municipal de Saúde;BA;15/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;1;48290,00;BARROCAS - Secretaria Municipal de Saúde;BA;18/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;CACULÉ - Secretaria Municipal de Saúde;BA;15/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;CAMAÇARI - Secretaria Municipal de Saúde;BA;18/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;CAMAÇARI - Secretaria Municipal de Saúde;BA;18/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;CAMAÇARI - Secretaria Municipal de Saúde;BA;18/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;5;241450,00;CAMPO ALEGRE DE LOURDES - Secretaria Municipal de Saúde;BA;18/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;5;241450,00;CAMPO FORMOSO - Secretaria Municipal de Saúde;BA;18/07/2020
10/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;5;300000,00;CAMPO FORMOSO - Secretaria Municipal de Saúde;BA;18/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;MUNDO NOVO - Secretaria Municipal de Saúde;BA;18/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;3;144870,00;SIMÕES FILHO - Secretaria Municipal de Saúde;BA;17/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;VITÓRIA DA CONQUISTA - Secretaria Municipal de Saúde;BA;15/07/2020
10/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;3;180000,00;VITÓRIA DA CONQUISTA - Secretaria Municipal de Saúde;BA;15/07/2020
10/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;XIQUE-XIQUE - Secretaria Municipal de Saúde;BA;18/07/2020
17/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;6;360000,00;SALVADOR - Secretaria Municipal de Saúde ;BA;24/07/2020
17/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;8;386320,00;SALVADOR - Secretaria Municipal de Saúde ;BA;24/07/2020
17/07/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;5;241450,00;ITAPETINIGA - Secretaria Municipal de Saúde ;BA;24/07/2020
24/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;5;300000,00; ITAPETINGA - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;5;100000,00; ITAPETINGA - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;4;80000,00;ALAGOINHAS - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;3;60000,00;ANDARAI - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000,00;BARRA  - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000,00;BIRITINGA - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000,00;BOA VISTA DO TUPIM - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;5;300000,00;BOM JESUS DA LAPA - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;3;60000,00;BOM JESUS DA LAPA - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;7;420000,00;CAETITE - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;3;60000,00;CASTRO ALVES - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;4;80000,00;CONCEICAO DO JACUIPE - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;1;60000,00;CURACA - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000,00;CURACA - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000,00;ENTRE RIOS - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;10;600000,00;ITABUNA - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;10;200000,00;ITABUNA - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000,00;ITATIM - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;1;60000,00;JAGUARARI - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;3;180000,00;LAJE - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000,00;LAJE - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000,00;MATA DE SÃO JOAO - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000,00;POJUCA - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000,00;POJUCA - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000,00;QUIJINGUE - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000,00;QUIJINGUE - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;VYAIRE;BAHIA;ESTADO;UTI;5;300000,00;SALVADOR - Secretaria Estadual de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;ESTADO;TRANSPORTE;14;280000,00;SALVADOR - Secretaria Estadual de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;3;60000,00;SANTALUZ - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;3;180000,00;SENTO SE - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000,00;SENTO SE - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;1;60000,00;VALENTE - Secretaria Municipal de Saúde ;BA;07/08/2020
24/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000,00;VALENTE - Secretaria Municipal de Saúde ;BA;07/08/2020
31/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Amargosa;BA;08/08/2020
31/07/2020;LEISTUNG;BAHIA;MUNICIPIO;UTI;1;60000,00;SMS de Coracao De Maria;BA;08/08/2020
31/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000,00;SMS de Coracao De Maria;BA;08/08/2020
31/07/2020;LEISTUNG;BAHIA;MUNICIPIO;UTI;1;60000,00;SMS de Jandaira;BA;08/08/2020
31/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000,00;SMS de Jandaira;BA;08/08/2020
31/07/2020;LEISTUNG;BAHIA;MUNICIPIO;UTI;6;360000,00;SMS de Miguel Calmon;BA;08/08/2020
31/07/2020;LEISTUNG;BAHIA;MUNICIPIO;UTI;2;120000,00;SMS de Monte Santo;BA;08/08/2020
31/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;3;60000,00;MAIRINQUE - Secretaria Municipal de Saúde ;BA;08/08/2020
31/07/2020;LEISTUNG;BAHIA;MUNICIPIO;UTI;2;120000,00;SMS de Muritiba;BA;08/08/2020
31/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000,00;SMS de Muritiba;BA;08/08/2020
31/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Riacho De Sanatana;BA;08/08/2020
31/07/2020;LEISTUNG;BAHIA;MUNICIPIO;UTI;1;60000,00;SMS de Umburanas;BA;08/08/2020
31/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000,00;SMS de Umburanas;BA;08/08/2020
31/07/2020;LEISTUNG;BAHIA;MUNICIPIO;UTI;2;120000,00;SMS de Valenca;BA;08/08/2020
31/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000,00;SMS de Valenca;BA;08/08/2020
31/07/2020;LEISTUNG;BAHIA;MUNICIPIO;UTI;5;300000,00;SMS de Vitoria Da Conquista;BA;08/08/2020
31/07/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;5;100000,00;SMS de Vitoria Da Conquista;BA;08/08/2020
03/08/2020;LEISTUNG;BAHIA;MUNICIPIO;UTI;6;360000,00;SMS de Euclides Da Cunha;BA;08/08/2020
03/08/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;6;120000,00;SMS de Feira De Santana;BA;08/08/2020
09/08/2020;LEISTUNG;BAHIA;ESTADO;UTI;10;600000,00;SECRETARIA ESTADUAL DE SAUDE BAHIA ALMOX;BA;14/08/2020
14/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Santa Teresinha;BA;18/08/2020
14/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;1;60000,00;SMS de Santa Teresinha;BA;18/08/2020
14/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Serra Dourada;BA;18/08/2020
14/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000,00;SMS de Serra Dourada;BA;18/08/2020
14/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;20;1200000,00;SMS de Juazeiro;BA;18/08/2020
14/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;10;600000,00;SMS de Senhor Do Bonfim;BA;18/08/2020
14/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Serra Do Ramalho;BA;18/08/2020
14/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000,00;SMS de Serra Do Ramalho;BA;18/08/2020
14/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;5;241450,00;SMS de Feira De Santana;BA;18/08/2020
14/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;5;300000,00;SMS de Feira De Santana;BA;18/08/2020
14/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;SECRETARIA MUNICIPAL DE SAUDE DE NAZARE;BA;18/08/2020
14/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;10;600000,00;SMS de Bom Jesus Da Lapa;BA;18/08/2020
21/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Central;BA;25/08/2020
21/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000,00;SMS de Central;BA;25/08/2020
21/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de Canapolis;BA;27/08/2020
21/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000,00;SMS de Canapolis;BA;27/08/2020
21/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000,00;SMS de Uaua;BA;28/08/2020
21/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Quixabeira;BA;25/08/2020
21/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Governador Mangabeira;BA;26/08/2020
21/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000,00;SMS de Urandi;BA;27/08/2020
21/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000,00;SECR MUN DE SAUDE DE SAO FELIX  BA;BA;26/08/2020
21/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;SECRETARIA MUNICIPAL DE SAUDE DE NAZARE;BA;26/08/2020
21/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Mutuipe;BA;26/08/2020
21/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000,00;SMS de Araci;BA;25/08/2020
21/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Araci;BA;25/08/2020
21/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Ipecaeta;BA;26/08/2020
21/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;3;144870,00;SMS de Livramento De Nossa Senhora;BA;27/08/2020
21/08/2020;VYAIRE;BAHIA;MUNICIPIO;UTI;4;240000,00;SMS de Livramento De Nossa Senhora;BA;27/08/2020
27/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Maragogipe;BA;31/08/2020
27/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Santanopolis;BA;31/08/2020
27/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Candeal;BA;31/08/2020
27/08/2020;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580,00;SMS de Vera Cruz;BA;31/08/2020
27/08/2020;MAGNAMED;BAHIA;MUNICIPIO;UTI;3;180000,00;SMS de Vera Cruz;BA;31/08/2020
03/09/2020;MAGNAMED;BAHIA;MUNICIPIO;UTI;2;120000,00;SMS de Serrolandia;BA;09/09/2020
21/09/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000,00;SMS de Baianopolis;BA;28/09/2020
21/09/2020;LEISTUNG;BAHIA;MUNICIPIO;UTI;1;60000,00;SECRETARIA MUNICIPAL DE SAUDE DE NAZARE;BA;28/09/2020
21/09/2020;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000,00;SMS de Nova Soure;BA;28/09/2020
21/09/2020;LEISTUNG;BAHIA;MUNICIPIO;UTI;2;120000,00;SMS de Nova Soure;BA;28/09/2020
08/10/2020;VYAIRE LTV 2200 USA;BAHIA;ESTADO;TRANSPORTE USA;10;631259.7;6o Deposito de Suprimento;BA;17/10/2020
08/10/2020;MAGNAMED;BAHIA;MUNICIPIO;UTI;3;180000;Secretaria Municipal de Saude de Vera Cruz;BA;17/10/2020
08/10/2020;MAGNAMED;BAHIA;MUNICIPIO;UTI;2;120000;Secretaria Municipal de Saude de Vera Cruz;BA;17/10/2020
ESTADO;WEG;DISTRITO FEDERAL;ESTADO ;UTI;25;1500000;Secretaria Estadual de Saúde;DF;10/06/2020
09/06/2020;MAGNAMED;DISTRITO FEDERAL;ESTADO ;TRANSPORTE;25;1207250,00;Secretaria Estadual de Saúde;DF;10/06/2020
25/06/2020;VYAIRE;DISTRITO FEDERAL;ESTADO ;UTI;30;1800000,00;Secretaria Estadual de Saúde;DF;26/06/2020
25/06/2020;MAGNAMED;DISTRITO FEDERAL;ESTADO ;TRANSPORTE;20;965800,00;Secretaria Estadual de Saúde;DF;26/06/2020
26/06/2020;MAGNAMED;DISTRITO FEDERAL;ESTADO ;TRANSPORTE;40;1931600,00;Secretaria Estadual de Saúde;DF;27/06/2020
26/06/2020;VYAIRE;DISTRITO FEDERAL;ESTADO ;UTI;60;3600000,00;Secretaria Estadual de Saúde;DF;27/06/2020
04/07/2020;VYAIRE;DISTRITO FEDERAL;ESTADO;UTI;30;1800000,00;Secretaria Estadual de Saúde;DF;06/07/2020
10/07/2020;MAGNAMED;DISTRITO FEDERAL;ESTADO;TRANSPORTE;17;820930,00;Secretaria Estadual de Saúde;DF;13/07/2020
10/07/2020;UTI;DISTRITO FEDERAL;ESTADO;UTI;3;180000,00;Secretaria Estadual de Saúde;DF;13/07/2020
08/10/2020;VYAIRE LTV 2200 USA;DISTRITO FEDERAL;ESTADO;TRANSPORTE USA;20;1262519.4;11o Deposito de Suprimento;DF;17/10/2020
08/10/2020;MAGNAMED;DISTRITO FEDERAL;ESTADO;UTI;3;180000;11o Deposito de Suprimento;DF;17/10/2020
16/05/2020;LEISTUNG;MARANHÃO;ESTADO;UTI;20;1200000,00;Secretaria Estadual de Saúde;MA;18/05/2020
16/05/2020;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;5;241450,00;Secretaria Estadual de Saúde;MA;17/05/2020
28/05/2020;VYAIRE;MARANHÃO;ESTADO;UTI;10;600000,00;Secretaria Estadual de Saúde;MA;01/06/2020
28/05/2020;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;10;482900,00;Secretaria Estadual de Saúde;MA;01/06/2020
04/06/2020;VYAIRE;MARANHÃO;ESTADO;UTI;14;840000,00;Secretaria Estadual de Saúde;MA;05/06/2020
04/06/2020;WEG;MARANHÃO;ESTADO;UTI;1;60000,00;Secretaria Estadual de Saúde;MA;05/06/2020
04/06/2020;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;2;96580,00;Secretaria Estadual de Saúde;MA;05/06/2020
04/06/2020;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;13;627770,00;Secretaria Estadual de Saúde;MA;05/06/2020
04/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (Caxias);MA;06/06/2020
04/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde (Caxias);MA;06/06/2020
08/06/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (Pinheiro);MA;11/06/2020
08/06/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (Santa Inês);MA;11/06/2020
08/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde (Santa Inês);MA;11/06/2020
08/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde (Pinheiro);MA;11/06/2020
08/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde (Balsas);MA;11/06/2020
08/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;10;482900,00;Secretaria Municipal de Saúde (São Luís);MA;11/06/2020
08/06/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (Balsas);MA;11/06/2020
08/06/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;10;600000,00;Secretaria Municipal de Saúde (São Luís);MA;11/06/2020
16/06/2020;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;20;965800,00;Secretaria Estadual de Saúde;MA;22/06/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde  (BALSAS - SMS);MA;03/07/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (CAXIAS);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde (CAXIAS);MA;03/07/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;19;917510,00;Secretaria Municipal de Saúde (IMPERATRIZ);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (IMPERATRIZ);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;8;480000,00;Secretaria Municipal de Saúde (PERITORÓ);MA;03/07/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;20;965800,00;Secretaria Municipal de Saúde (SANTA INÊS);MA;03/07/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;3;144870,00;Secretaria Municipal de Saúde (SÃO JOSÉ DE RIBAMAR);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde (SÃO JOSÉ DE RIBAMAR);MA;03/07/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;10;482900,00;Secretaria Municipal de Saúde (São Luís);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;10;600000,00;Secretaria Municipal de Saúde (São Luís);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (SÍTIO NOVO);MA;03/07/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (TIMOM);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (ZÉ DOCA);MA;03/07/2020
07/07/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450,00;COROATÁ - Hospital  Regional Alexandre M. Trovão de Coroatá;MA;18/07/2020
07/07/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;300000,00;IMPERATRIZ - HOSPITAL MACRORREGIONAL  DRA RUTH NOLETO;MA;20/07/2020
07/07/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450,00;IMPERATRIZ - HOSPITAL MACRORREGIONAL  DRA RUTH NOLETO;MA;20/07/2020
07/07/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;300000,00;SANTA INÊS - HOSPITAL REGIONAL TOMÁS MARTINS;MA;19/07/2020
07/07/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450,00;SANTA INÊS - HOSPITAL REGIONAL TOMÁS MARTINS;MA;19/07/2020
07/07/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450,00;TIMBIRAS - Hospital  Regional de Timbiras;MA;18/07/2020
07/07/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;300000,00;TIMON - Hospital Regional Alarico Pacheco;MA;17/07/2020
07/07/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450,00;TIMON - Hospital Regional Alarico Pacheco;MA;17/07/2020
24/07/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;300000,00;VITORINO FREIRE - Secretaria Municipal de Saúde ;MA;07/08/2020
24/07/2020;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;2;40000,00;VITORINO FREIRE - Secretaria Municipal de Saúde ;MA;07/08/2020
31/07/2020;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de ITAPECURU MIRIM;MA;14/08/2020
09/08/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;1;60000,00;SMS de GRAJAU;MA;15/08/2020
09/08/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;2;120000,00;SMS de BOM JARDIM;MA;15/08/2020
09/08/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;48290,00;SMS de GRAJAU;MA;15/08/2020
